Date,VALUE,VOLUME
2019-11-19 14:45:41.133,98.74,5.0
2019-11-19 14:47:17.880,98.74,5.0
2019-11-19 14:54:23.697,98.74,30.0
2019-11-19 14:54:23.717,98.74,15.0
2019-11-19 14:58:22.376,98.74,5.0
2019-11-19 14:59:00.600,98.74,9.0
2019-11-19 15:02:42.777,98.74,20.0
2019-11-19 15:03:00.791,98.74,5.0
2019-11-19 15:09:07.264,98.74,1.0
2019-11-19 15:09:07.274,98.74,1.0
2019-11-19 15:12:03.875,98.74,8.0
2019-11-19 15:14:15.465,98.74,47.0
2019-11-19 15:14:15.543,98.74,5.0
2019-11-19 15:14:16.253,98.74,5.0
2019-11-19 15:14:29.953,98.74,3.0
2019-11-19 15:14:29.953,98.74,5.0
2019-11-19 15:14:29.953,98.74,1.0
2019-11-19 15:14:29.953,98.74,5.0
2019-11-19 15:16:25.088,98.745,10.0
2019-11-19 15:19:00.906,98.74,5.0
2019-11-19 15:19:01.196,98.74,5.0
2019-11-19 15:19:59.375,98.74,5.0
2019-11-19 15:19:59.385,98.74,5.0
2019-11-19 15:21:30.966,98.74,9.0
2019-11-19 15:28:19.794,98.745,5.0
2019-11-19 15:28:23.768,98.745,1.0
2019-11-19 15:28:26.765,98.745,1.0
2019-11-19 15:30:03.235,98.74,5.0
2019-11-19 15:34:24.836,98.745,5.0
2019-11-19 15:44:51.178,98.745,5.0
2019-11-19 15:49:50.655,98.75,5.0
2019-11-19 15:50:24.729,98.75,5.0
2019-11-19 15:51:41.910,98.755,25.0
2019-11-19 15:51:41.910,98.755,1.0
2019-11-19 15:51:41.918,98.755,4.0
2019-11-19 15:51:41.918,98.755,19.0
2019-11-19 15:51:41.920,98.755,58.0
2019-11-19 15:51:41.930,98.755,6.0
2019-11-19 15:51:41.930,98.755,8.0
2019-11-19 15:51:41.930,98.755,7.0
2019-11-19 15:52:41.625,98.755,92.0
2019-11-19 15:59:53.568,98.755,5.0
2019-11-19 16:00:12.713,98.755,4.0
2019-11-19 16:00:44.625,98.755,5.0
2019-11-19 16:01:15.576,98.76,1.0
2019-11-19 16:01:15.576,98.76,7.0
2019-11-19 16:01:15.578,98.76,1.0
2019-11-19 16:01:15.578,98.76,1.0
2019-11-19 16:01:15.578,98.76,1.0
2019-11-19 16:03:18.243,98.755,5.0
2019-11-19 16:03:18.255,98.755,2.0
2019-11-19 16:07:27.883,98.755,5.0
2019-11-19 16:09:45.972,98.76,1.0
2019-11-19 16:14:36.959,98.755,3.0
2019-11-19 16:38:35.197,98.75,5.0
2019-11-19 16:40:08.826,98.745,5.0
2019-11-19 16:40:15.653,98.745,5.0
2019-11-19 16:40:29.183,98.745,5.0
2019-11-19 16:40:50.812,98.75,5.0
2019-11-19 16:41:10.502,98.75,5.0
2019-11-19 17:27:04.945,98.755,5.0
2019-11-19 17:27:04.945,98.755,5.0
2019-11-19 17:27:11.375,98.755,5.0
2019-11-19 17:27:39.707,98.755,1.0
2019-11-19 17:31:01.258,98.755,4.0
2019-11-19 17:32:13.479,98.755,5.0
2019-11-19 17:33:44.562,98.755,5.0
2019-11-19 17:38:52.204,98.755,5.0
2019-11-19 17:47:03.109,98.755,5.0
2019-11-19 17:47:03.127,98.755,1.0
2019-11-19 17:47:03.137,98.755,4.0
2019-11-19 17:48:50.254,98.755,5.0
