Date,VALUE,VOLUME
2019-12-06 18:22:42.178,,8.0
2019-12-06 18:22:42.300,,2.0
2019-12-06 18:22:42.300,,8.0
2019-12-06 18:22:42.338,,6.0
2019-12-06 18:22:42.430,,8.0
2019-12-06 18:22:42.470,,10.0
2019-12-06 18:23:00.518,,10.0
2019-12-06 18:32:35.203,98.535,23.0
2019-12-06 18:35:50.384,98.535,2.0
2019-12-06 18:37:43.389,98.535,10.0
2019-12-06 19:27:03.905,98.535,4.0
2019-12-06 19:27:03.915,98.535,1.0
2019-12-06 19:27:10.595,98.535,12.0
2019-12-06 19:27:10.695,,1.0
2019-12-06 19:27:10.753,,4.0
2019-12-06 19:29:03.583,,1.0
2019-12-06 19:29:24.751,98.535,1.0
2019-12-06 19:33:50.904,,5.0
2019-12-06 19:52:27.198,,26.0
2019-12-06 19:55:40.947,98.535,18.0
2019-12-06 19:55:40.947,98.535,1.0
2019-12-06 19:55:40.947,98.535,2.0
2019-12-06 19:55:40.947,98.535,1.0
2019-12-06 19:55:40.949,98.535,1.0
2019-12-06 19:58:32.068,,133.0
2019-12-06 19:58:32.068,,92.0
2019-12-06 19:58:32.068,,14.0
2019-12-06 19:58:32.966,,22.0
2019-12-06 19:58:32.978,,7.0
2019-12-06 19:58:32.986,,8.0
2019-12-06 19:58:32.998,,9.0
2019-12-06 19:58:33.008,,13.0
2019-12-06 19:58:33.008,,2.0
2019-12-06 20:06:44.417,98.535,10.0
2019-12-06 20:10:33.149,98.535,10.0
2019-12-06 20:10:42.768,98.535,7.0
2019-12-06 20:18:54.136,,24.0
2019-12-06 20:27:33.530,98.535,2.0
2019-12-06 20:27:46.538,98.535,1.0
2019-12-06 20:31:17.049,98.535,17.0
2019-12-06 20:38:55.082,98.535,26.0
2019-12-06 20:38:55.121,98.535,26.0
2019-12-06 20:38:55.171,98.535,9.0
2019-12-06 20:44:01.317,98.535,6.0
2019-12-06 20:45:32.533,98.535,1.0
2019-12-06 20:45:33.463,98.535,26.0
2019-12-06 20:45:33.561,98.535,195.0
2019-12-06 20:47:23.346,98.535,4.0
2019-12-06 20:54:06.354,98.535,8.0
2019-12-06 20:54:12.634,98.535,1.0
2019-12-06 20:55:08.789,98.535,7.0
2019-12-06 20:56:11.731,98.535,7.0
2019-12-06 21:11:12.361,98.535,5.0
2019-12-06 21:55:06.792,98.53,2.0
